order_id,order_date,region,category,product,units,unit_price,revenue,customer_id,product_id
1933,2025-07-07,South,Home,Cast Iron Pan,2,895.73,1791.46,186,10
1934,2025-07-01,South,Home,Throw Blanket,1,2298.89,2298.89,194,12
1935,2025-07-31,South,Home,Throw Blanket,1,2455.67,2455.67,199,12
1936,2025-07-29,South,Grocery,Coffee Beans,6,224.52,1347.12,187,13
1937,2025-07-25,South,Grocery,Protein Bars,4,344.19,1376.76,180,15
1938,2025-07-25,South,Grocery,Coffee Beans,1,1787.81,1787.81,181,13
1939,2025-07-21,South,Grocery,Coffee Beans,7,284.52,1991.64,125,13
1940,2025-07-13,South,Grocery,Coffee Beans,2,909.96,1819.92,141,13
1941,2025-07-04,South,Grocery,Coffee Beans,4,331.01,1324.04,184,13
1942,2025-07-23,South,Grocery,Protein Bars,3,621.62,1864.86,166,15
1943,2025-07-29,South,Grocery,Olive Oil,2,438.11,876.22,179,14
1944,2025-07-01,South,Grocery,Protein Bars,5,394.16,1970.8,116,15
1945,2025-07-30,South,Grocery,Coffee Beans,2,827.93,1655.86,156,13
1946,2025-07-24,South,Grocery,Protein Bars,7,197.68,1383.76,131,15
1947,2025-07-01,South,Grocery,Coffee Beans,1,1043.95,1043.95,200,13
1948,2025-07-21,South,Grocery,Olive Oil,5,246.82,1234.1,185,14
1949,2025-07-23,South,Grocery,Coffee Beans,7,150.07,1050.49,125,13
1950,2025-07-16,South,Grocery,Protein Bars,7,260.08,1820.56,104,15
1951,2025-07-20,East,Outdoor,Trail Backpack,4,1122.59,4490.36,250,1
1952,2025-07-02,East,Outdoor,Hiking Boots,8,541.65,4333.2,278,3
1953,2025-07-25,East,Outdoor,Trail Backpack,7,440.66,3084.62,229,1
1954,2025-07-22,East,Outdoor,Camping Tent,1,3792.56,3792.56,207,2
1955,2025-07-02,East,Outdoor,Hiking Boots,6,772.17,4633.02,268,3
1956,2025-07-31,East,Outdoor,Trail Backpack,6,790.68,4744.08,291,1
1957,2025-07-10,East,Outdoor,Hiking Boots,5,832.22,4161.1,272,3
1958,2025-07-15,East,Outdoor,Camping Tent,8,280.66,2245.28,229,2
1959,2025-07-18,East,Outdoor,Trail Backpack,2,1665.27,3330.54,255,1
1960,2025-07-09,East,Outdoor,Camping Tent,2,1719.31,3438.62,284,2
1961,2025-07-27,East,Outdoor,Trail Backpack,5,470.18,2350.9,210,1
1962,2025-07-17,East,Outdoor,Hiking Boots,8,523.73,4189.84,218,3
1963,2025-07-02,East,Outdoor,Hiking Boots,7,341.52,2390.64,248,3
1964,2025-07-12,East,Outdoor,Hiking Boots,2,1614.37,3228.74,206,3
1965,2025-07-23,East,Outdoor,Hiking Boots,2,2018.89,4037.78,245,3
1966,2025-07-10,East,Electronics,Wireless Earbuds,2,2961.21,5922.42,270,4
1967,2025-07-09,East,Electronics,Action Camera,1,5526.73,5526.73,280,6
1968,2025-07-19,East,Electronics,Wireless Earbuds,1,4524.24,4524.24,254,4
1969,2025-07-15,East,Electronics,Smart Speaker,6,749.29,4495.74,252,5
1970,2025-07-14,East,Electronics,Smart Speaker,2,2919.48,5838.96,209,5
1971,2025-07-08,East,Electronics,Wireless Earbuds,1,4536.24,4536.24,283,4
1972,2025-07-22,East,Electronics,Action Camera,1,5364.14,5364.14,294,6
1973,2025-07-27,East,Electronics,Smart Speaker,7,462.8,3239.6,249,5
1974,2025-07-26,East,Electronics,Smart Speaker,8,612.9,4903.2,210,5
1975,2025-07-07,East,Electronics,Smart Speaker,1,3192.6,3192.6,266,5
1976,2025-07-12,East,Electronics,Wireless Earbuds,7,828.93,5802.51,246,4
1977,2025-07-14,East,Electronics,Smart Speaker,8,720.96,5767.68,210,5
1978,2025-07-06,East,Electronics,Wireless Earbuds,7,490.55,3433.85,272,4
1979,2025-07-21,East,Electronics,Action Camera,4,1041.47,4165.88,257,6
1980,2025-07-26,East,Electronics,Smart Speaker,4,1148.38,4593.52,253,5
1981,2025-07-06,East,Clothing,Rain Jacket,8,219.41,1755.28,209,7
1982,2025-07-20,East,Clothing,Running Shorts,6,610.77,3664.62,272,9
1983,2025-07-15,East,Clothing,Running Shorts,3,797.95,2393.85,216,9
1984,2025-07-25,East,Clothing,Rain Jacket,3,892.35,2677.05,253,7
1985,2025-07-17,East,Clothing,Running Shorts,6,422.09,2532.54,220,9
1986,2025-07-04,East,Clothing,Rain Jacket,4,912.81,3651.24,238,7
1987,2025-07-27,East,Clothing,Rain Jacket,3,720.63,2161.89,243,7
1988,2025-07-19,East,Clothing,Rain Jacket,7,369.41,2585.87,223,7
1989,2025-07-21,East,Clothing,Running Shorts,7,491.37,3439.59,222,9
1990,2025-07-19,East,Clothing,Rain Jacket,7,480.48,3363.36,239,7
1991,2025-07-07,East,Clothing,Merino Sweater,6,447.19,2683.14,241,8
1992,2025-07-08,East,Clothing,Merino Sweater,2,845.83,1691.66,258,8
1993,2025-07-16,East,Clothing,Merino Sweater,3,705.75,2117.25,272,8
1994,2025-07-21,East,Clothing,Merino Sweater,7,344.82,2413.74,282,8
1995,2025-07-14,East,Clothing,Rain Jacket,5,747.23,3736.15,263,7
1996,2025-07-05,East,Home,Throw Blanket,1,3076.84,3076.84,238,12
1997,2025-07-22,East,Home,Throw Blanket,8,228.73,1829.84,243,12
1998,2025-07-07,East,Home,Throw Blanket,5,291.87,1459.35,292,12
1999,2025-07-06,East,Home,Throw Blanket,7,444.02,3108.14,220,12
2000,2025-07-08,East,Home,Desk Lamp,5,345.88,1729.4,217,11
2001,2025-07-10,East,Home,Desk Lamp,6,538.35,3230.1,208,11
2002,2025-07-05,East,Home,Cast Iron Pan,6,261.38,1568.28,272,10
2003,2025-07-29,East,Home,Desk Lamp,2,971.64,1943.28,231,11
2004,2025-07-21,East,Home,Desk Lamp,3,728.77,2186.31,263,11
2005,2025-07-08,East,Home,Desk Lamp,5,575.8,2879.0,204,11
2006,2025-07-15,East,Home,Desk Lamp,6,470.05,2820.3,248,11
2007,2025-07-20,East,Home,Desk Lamp,6,321.56,1929.36,217,11
2008,2025-07-18,East,Home,Throw Blanket,4,401.18,1604.72,209,12
2009,2025-07-04,East,Home,Throw Blanket,8,419.03,3352.24,289,12
2010,2025-07-04,East,Home,Throw Blanket,4,682.0,2728.0,300,12
2011,2025-07-16,East,Grocery,Olive Oil,4,639.48,2557.92,234,14
2012,2025-07-24,East,Grocery,Coffee Beans,7,184.84,1293.88,223,13
2013,2025-07-16,East,Grocery,Olive Oil,6,189.23,1135.38,282,14
2014,2025-07-27,East,Grocery,Olive Oil,2,759.48,1518.96,208,14
2015,2025-07-27,East,Grocery,Olive Oil,5,506.77,2533.85,295,14
2016,2025-07-31,East,Grocery,Olive Oil,3,508.33,1524.99,286,14
2017,2025-07-18,East,Grocery,Olive Oil,5,371.41,1857.05,277,14
2018,2025-07-12,East,Grocery,Protein Bars,7,233.22,1632.54,298,15
2019,2025-07-28,East,Grocery,Coffee Beans,5,475.7,2378.5,248,13
2020,2025-07-16,East,Grocery,Coffee Beans,8,214.26,1714.08,251,13
2021,2025-07-30,East,Grocery,Coffee Beans,2,928.45,1856.9,242,13
2022,2025-07-30,East,Grocery,Olive Oil,3,533.84,1601.52,263,14
2023,2025-07-16,East,Grocery,Olive Oil,8,182.97,1463.76,223,14
2024,2025-07-03,East,Grocery,Olive Oil,3,441.01,1323.03,208,14
2025,2025-07-09,East,Grocery,Coffee Beans,3,479.28,1437.84,222,13
2026,2025-07-03,West,Outdoor,Trail Backpack,6,211.59,1269.54,313,1
2027,2025-07-19,West,Outdoor,Camping Tent,3,337.45,1012.35,351,2
2028,2025-07-06,West,Outdoor,Camping Tent,7,160.23,1121.61,351,2
2029,2025-07-21,West,Outdoor,Trail Backpack,7,157.56,1102.92,347,1
2030,2025-07-07,West,Outdoor,Hiking Boots,5,203.35,1016.75,337,3
2031,2025-07-02,West,Outdoor,Trail Backpack,2,785.92,1571.84,399,1
2032,2025-07-28,West,Outdoor,Hiking Boots,4,356.15,1424.6,327,3
2033,2025-07-21,West,Outdoor,Hiking Boots,2,758.33,1516.66,400,3
2034,2025-07-19,West,Outdoor,Camping Tent,5,182.1,910.5,369,2
2035,2025-07-16,West,Outdoor,Camping Tent,4,372.9,1491.6,388,2
2036,2025-07-12,West,Outdoor,Camping Tent,5,241.94,1209.7,376,2
2037,2025-07-29,West,Outdoor,Camping Tent,8,124.46,995.68,360,2
2038,2025-07-21,West,Outdoor,Trail Backpack,4,392.38,1569.52,327,1
2039,2025-07-07,West,Outdoor,Hiking Boots,7,175.96,1231.72,400,3
2040,2025-07-13,West,Outdoor,Hiking Boots,4,224.27,897.08,326,3
2041,2025-07-05,West,Electronics,Action Camera,1,6484.29,6484.29,309,6
2042,2025-07-27,West,Electronics,Action Camera,5,654.76,3273.8,359,6
2043,2025-07-11,West,Electronics,Smart Speaker,1,6129.53,6129.53,323,5
2044,2025-07-17,West,Electronics,Smart Speaker,8,539.08,4312.64,393,5
2045,2025-07-16,West,Electronics,Wireless Earbuds,5,818.36,4091.8,340,4
2046,2025-07-21,West,Electronics,Smart Speaker,2,1988.58,3977.16,335,5
2047,2025-07-26,West,Electronics,Smart Speaker,4,854.49,3417.96,383,5
2048,2025-07-05,West,Electronics,Action Camera,8,393.86,3150.88,355,6
2049,2025-07-16,West,Electronics,Smart Speaker,7,738.45,5169.15,396,5
2050,2025-07-05,West,Electronics,Action Camera,3,1692.16,5076.48,348,6
2051,2025-07-17,West,Electronics,Smart Speaker,4,1358.61,5434.44,397,5
2052,2025-07-19,West,Electronics,Smart Speaker,3,1924.53,5773.59,346,5
2053,2025-07-21,West,Electronics,Wireless Earbuds,8,728.08,5824.64,350,4
2054,2025-07-22,West,Electronics,Action Camera,7,910.82,6375.74,332,6
2055,2025-07-08,West,Electronics,Action Camera,3,1495.14,4485.42,308,6
2056,2025-07-21,West,Clothing,Running Shorts,1,3853.87,3853.87,355,9
2057,2025-07-14,West,Clothing,Running Shorts,1,1890.98,1890.98,368,9
2058,2025-07-24,West,Clothing,Rain Jacket,4,506.98,2027.92,313,7
2059,2025-07-14,West,Clothing,Merino Sweater,1,2550.58,2550.58,333,8
2060,2025-07-03,West,Clothing,Rain Jacket,4,627.36,2509.44,379,7
2061,2025-07-16,West,Clothing,Merino Sweater,3,1344.11,4032.33,343,8
2062,2025-07-21,West,Clothing,Merino Sweater,6,346.44,2078.64,324,8
2063,2025-07-10,West,Clothing,Running Shorts,6,669.3,4015.8,362,9
2064,2025-07-20,West,Clothing,Rain Jacket,5,682.79,3413.95,316,7
2065,2025-07-18,West,Clothing,Running Shorts,8,350.37,2802.96,354,9
2066,2025-07-13,West,Clothing,Merino Sweater,3,1214.5,3643.5,329,8
2067,2025-07-24,West,Clothing,Merino Sweater,3,597.19,1791.57,388,8
2068,2025-07-02,West,Clothing,Merino Sweater,5,358.47,1792.35,386,8
2069,2025-07-23,West,Clothing,Merino Sweater,8,427.81,3422.48,371,8
2070,2025-07-24,West,Clothing,Merino Sweater,1,3261.23,3261.23,379,8
2071,2025-07-05,West,Home,Desk Lamp,1,3028.18,3028.18,331,11
2072,2025-07-19,West,Home,Cast Iron Pan,6,268.87,1613.22,349,10
2073,2025-07-29,West,Home,Cast Iron Pan,2,1273.28,2546.56,372,10
2074,2025-07-07,West,Home,Desk Lamp,8,261.53,2092.24,318,11
2075,2025-07-03,West,Home,Desk Lamp,6,603.14,3618.84,363,11
2076,2025-07-04,West,Home,Throw Blanket,6,309.45,1856.7,336,12
2077,2025-07-11,West,Home,Desk Lamp,3,562.42,1687.26,311,11
2078,2025-07-13,West,Home,Cast Iron Pan,2,1514.91,3029.82,390,10
2079,2025-07-01,West,Home,Desk Lamp,3,975.74,2927.22,376,11
2080,2025-07-14,West,Home,Throw Blanket,8,448.34,3586.72,352,12
2081,2025-07-31,West,Home,Cast Iron Pan,5,638.84,3194.2,313,10
2082,2025-07-24,West,Home,Throw Blanket,8,272.65,2181.2,346,12
2083,2025-07-02,West,Home,Cast Iron Pan,6,450.69,2704.14,344,10
2084,2025-07-31,West,Home,Throw Blanket,7,366.18,2563.26,367,12
2085,2025-07-15,West,Home,Desk Lamp,2,1742.96,3485.92,364,11
2086,2025-07-30,West,Grocery,Olive Oil,6,459.77,2758.62,326,14
2087,2025-07-28,West,Grocery,Olive Oil,6,204.56,1227.36,351,14
2088,2025-07-31,West,Grocery,Coffee Beans,2,904.5,1809.0,347,13
2089,2025-07-16,West,Grocery,Protein Bars,1,2185.64,2185.64,385,15
2090,2025-07-21,West,Grocery,Olive Oil,5,256.85,1284.25,362,14
2091,2025-07-19,West,Grocery,Protein Bars,7,272.49,1907.43,303,15
2092,2025-07-11,West,Grocery,Coffee Beans,6,372.04,2232.24,351,13
2093,2025-07-21,West,Grocery,Coffee Beans,1,1552.64,1552.64,358,13
2094,2025-07-26,West,Grocery,Coffee Beans,2,622.15,1244.3,392,13
2095,2025-07-08,West,Grocery,Protein Bars,4,462.05,1848.2,335,15
2096,2025-07-09,West,Grocery,Coffee Beans,7,232.59,1628.13,313,13
2097,2025-07-26,West,Grocery,Olive Oil,7,264.66,1852.62,338,14
2098,2025-07-12,West,Grocery,Olive Oil,1,2240.28,2240.28,394,14
2099,2025-07-18,West,Grocery,Protein Bars,6,414.69,2488.14,385,15
2100,2025-07-13,West,Grocery,Coffee Beans,4,601.3,2405.2,341,13
2101,2025-08-10,North,Outdoor,Trail Backpack,6,749.6,4497.6,77,1
2102,2025-08-30,North,Outdoor,Camping Tent,6,358.06,2148.36,96,2
2103,2025-08-22,North,Outdoor,Trail Backpack,4,824.34,3297.36,86,1
2104,2025-08-26,North,Outdoor,Hiking Boots,8,514.75,4118.0,74,3
2105,2025-08-16,North,Outdoor,Trail Backpack,6,684.56,4107.36,47,1
2106,2025-08-10,North,Outdoor,Hiking Boots,1,4403.71,4403.71,29,3
2107,2025-08-13,North,Outdoor,Trail Backpack,1,2614.13,2614.13,11,1
2108,2025-08-03,North,Outdoor,Hiking Boots,6,734.74,4408.44,4,3
2109,2025-08-08,North,Outdoor,Trail Backpack,2,1450.73,2901.46,9,1
2110,2025-08-30,North,Outdoor,Trail Backpack,8,401.84,3214.72,40,1
2111,2025-08-30,North,Outdoor,Trail Backpack,1,2458.0,2458.0,65,1
2112,2025-08-21,North,Outdoor,Hiking Boots,3,779.35,2338.05,12,3
2113,2025-08-21,North,Outdoor,Hiking Boots,1,4017.61,4017.61,10,3
2114,2025-08-12,North,Outdoor,Trail Backpack,6,366.42,2198.52,30,1
2115,2025-08-17,North,Outdoor,Camping Tent,5,653.24,3266.2,92,2
2116,2025-08-09,North,Electronics,Wireless Earbuds,4,1415.07,5660.28,92,4
2117,2025-08-28,North,Electronics,Action Camera,8,655.96,5247.68,51,6
2118,2025-08-04,North,Electronics,Smart Speaker,1,4818.29,4818.29,85,5
2119,2025-08-11,North,Electronics,Smart Speaker,3,1034.84,3104.52,77,5
2120,2025-08-01,North,Electronics,Wireless Earbuds,6,901.26,5407.56,25,4
2121,2025-08-10,North,Electronics,Action Camera,3,1000.09,3000.27,39,6
2122,2025-08-21,North,Electronics,Action Camera,6,897.0,5382.0,48,6
2123,2025-08-03,North,Electronics,Action Camera,4,646.71,2586.84,8,6
2124,2025-08-17,North,Electronics,Wireless Earbuds,1,3911.11,3911.11,58,4
2125,2025-08-14,North,Electronics,Wireless Earbuds,4,1394.1,5576.4,26,4
2126,2025-08-26,North,Electronics,Wireless Earbuds,7,437.74,3064.18,47,4
2127,2025-08-06,North,Electronics,Action Camera,6,791.74,4750.44,56,6
2128,2025-08-24,North,Electronics,Wireless Earbuds,6,533.48,3200.88,5,4
2129,2025-08-12,North,Electronics,Smart Speaker,3,1084.44,3253.32,54,5
2130,2025-08-24,North,Electronics,Action Camera,8,655.46,5243.68,39,6
2131,2025-08-04,North,Clothing,Rain Jacket,8,222.23,1777.84,13,7
2132,2025-08-27,North,Clothing,Merino Sweater,4,885.25,3541.0,6,8
2133,2025-08-28,North,Clothing,Running Shorts,6,333.02,1998.12,41,9
2134,2025-08-12,North,Clothing,Merino Sweater,4,429.01,1716.04,98,8
2135,2025-08-11,North,Clothing,Merino Sweater,3,1159.6,3478.8,92,8
2136,2025-08-20,North,Clothing,Merino Sweater,4,499.12,1996.48,53,8
2137,2025-08-25,North,Clothing,Running Shorts,8,411.15,3289.2,65,9
2138,2025-08-13,North,Clothing,Merino Sweater,8,331.07,2648.56,27,8
2139,2025-08-14,North,Clothing,Rain Jacket,4,551.18,2204.72,51,7
2140,2025-08-21,North,Clothing,Running Shorts,7,476.57,3335.99,46,9
2141,2025-08-27,North,Clothing,Rain Jacket,2,1637.3,3274.6,61,7
2142,2025-08-08,North,Clothing,Merino Sweater,7,248.93,1742.51,98,8
2143,2025-08-04,North,Clothing,Merino Sweater,3,546.84,1640.52,53,8
2144,2025-08-07,North,Clothing,Merino Sweater,8,401.95,3215.6,68,8
2145,2025-08-12,North,Clothing,Rain Jacket,3,1200.82,3602.46,52,7
2146,2025-08-10,North,Home,Desk Lamp,2,1142.53,2285.06,11,11
2147,2025-08-10,North,Home,Desk Lamp,4,594.92,2379.68,59,11
2148,2025-08-16,North,Home,Throw Blanket,8,287.74,2301.92,65,12
2149,2025-08-27,North,Home,Throw Blanket,8,241.96,1935.68,87,12
2150,2025-08-09,North,Home,Desk Lamp,3,985.06,2955.18,7,11
2151,2025-08-22,North,Home,Throw Blanket,6,470.75,2824.5,98,12
2152,2025-08-26,North,Home,Cast Iron Pan,4,695.7,2782.8,8,10
2153,2025-08-31,North,Home,Throw Blanket,3,862.46,2587.38,46,12
2154,2025-08-12,North,Home,Cast Iron Pan,2,733.82,1467.64,15,10
2155,2025-08-27,North,Home,Throw Blanket,7,214.15,1499.05,54,12
2156,2025-08-24,North,Home,Cast Iron Pan,7,295.43,2068.01,38,10
2157,2025-08-08,North,Home,Cast Iron Pan,6,403.91,2423.46,23,10
2158,2025-08-30,North,Home,Cast Iron Pan,5,454.17,2270.85,86,10
2159,2025-08-14,North,Home,Cast Iron Pan,4,460.58,1842.32,87,10
2160,2025-08-28,North,Home,Desk Lamp,1,2781.27,2781.27,98,11
2161,2025-08-30,North,Grocery,Olive Oil,8,171.49,1371.92,52,14
2162,2025-08-13,North,Grocery,Olive Oil,1,2065.45,2065.45,65,14
2163,2025-08-26,North,Grocery,Protein Bars,3,660.9,1982.7,34,15
2164,2025-08-15,North,Grocery,Olive Oil,8,294.13,2353.04,13,14
2165,2025-08-27,North,Grocery,Coffee Beans,6,317.57,1905.42,84,13
2166,2025-08-02,North,Grocery,Coffee Beans,2,1001.18,2002.36,63,13
2167,2025-08-02,North,Grocery,Olive Oil,7,281.94,1973.58,1,14
2168,2025-08-31,North,Grocery,Protein Bars,8,275.64,2205.12,25,15
2169,2025-08-06,North,Grocery,Olive Oil,1,2271.76,2271.76,50,14
2170,2025-08-26,North,Grocery,Coffee Beans,6,277.43,1664.58,15,13
2171,2025-08-15,North,Grocery,Protein Bars,1,1824.17,1824.17,7,15
2172,2025-08-05,North,Grocery,Olive Oil,8,242.11,1936.88,45,14
2173,2025-08-13,North,Grocery,Olive Oil,3,506.21,1518.63,63,14
2174,2025-08-28,North,Grocery,Coffee Beans,3,650.29,1950.87,85,13
2175,2025-08-11,North,Grocery,Olive Oil,5,317.03,1585.15,98,14
2176,2025-08-21,South,Outdoor,Camping Tent,6,570.87,3425.22,193,2
2177,2025-08-14,South,Outdoor,Hiking Boots,3,1202.46,3607.38,119,3
2178,2025-08-01,South,Outdoor,Camping Tent,4,699.54,2798.16,160,2
2179,2025-08-25,South,Outdoor,Trail Backpack,2,1897.96,3795.92,109,1
2180,2025-08-05,South,Outdoor,Hiking Boots,5,365.19,1825.95,127,3
2181,2025-08-27,South,Outdoor,Hiking Boots,5,784.45,3922.25,156,3
2182,2025-08-31,South,Outdoor,Trail Backpack,3,785.98,2357.94,149,1
2183,2025-08-06,South,Outdoor,Trail Backpack,6,292.33,1753.98,152,1
2184,2025-08-22,South,Outdoor,Hiking Boots,5,479.08,2395.4,147,3
2185,2025-08-29,South,Outdoor,Camping Tent,7,388.01,2716.07,167,2
2186,2025-08-02,South,Outdoor,Hiking Boots,6,554.62,3327.72,199,3
2187,2025-08-06,South,Outdoor,Camping Tent,7,337.19,2360.33,104,2
2188,2025-08-27,South,Outdoor,Camping Tent,8,493.58,3948.64,139,2
2189,2025-08-28,South,Outdoor,Hiking Boots,2,1061.84,2123.68,165,3
2190,2025-08-06,South,Outdoor,Hiking Boots,7,493.35,3453.45,183,3
2191,2025-08-24,South,Electronics,Smart Speaker,1,4713.78,4713.78,156,5
2192,2025-08-12,South,Electronics,Wireless Earbuds,5,701.99,3509.95,109,4
2193,2025-08-28,South,Electronics,Smart Speaker,4,1021.81,4087.24,112,5
2194,2025-08-09,South,Electronics,Smart Speaker,7,555.71,3889.97,158,5
2195,2025-08-09,South,Electronics,Action Camera,4,991.64,3966.56,155,6
2196,2025-08-02,South,Electronics,Wireless Earbuds,8,530.0,4240.0,166,4
2197,2025-08-23,South,Electronics,Action Camera,6,420.41,2522.46,128,6
2198,2025-08-18,South,Electronics,Smart Speaker,6,704.84,4229.04,162,5
2199,2025-08-10,South,Electronics,Smart Speaker,6,461.21,2767.26,107,5
2200,2025-08-04,South,Electronics,Smart Speaker,4,596.06,2384.24,170,5
2201,2025-08-05,South,Electronics,Smart Speaker,7,580.97,4066.79,102,5
2202,2025-08-11,South,Electronics,Action Camera,2,1519.96,3039.92,197,6
2203,2025-08-19,South,Electronics,Wireless Earbuds,4,886.27,3545.08,167,4
2204,2025-08-01,South,Electronics,Action Camera,2,1719.8,3439.6,115,6
2205,2025-08-17,South,Electronics,Wireless Earbuds,6,426.1,2556.6,165,4
2206,2025-08-24,South,Clothing,Rain Jacket,1,2900.56,2900.56,182,7
2207,2025-08-05,South,Clothing,Rain Jacket,6,342.21,2053.26,178,7
2208,2025-08-02,South,Clothing,Rain Jacket,8,251.8,2014.4,191,7
2209,2025-08-03,South,Clothing,Rain Jacket,2,985.57,1971.14,196,7
2210,2025-08-27,South,Clothing,Running Shorts,8,215.18,1721.44,170,9
2211,2025-08-23,South,Clothing,Rain Jacket,4,429.02,1716.08,175,7
2212,2025-08-21,South,Clothing,Merino Sweater,1,2776.17,2776.17,122,8
2213,2025-08-27,South,Clothing,Running Shorts,5,577.43,2887.15,123,9
2214,2025-08-05,South,Clothing,Rain Jacket,6,331.01,1986.06,176,7
2215,2025-08-10,South,Clothing,Running Shorts,3,915.81,2747.43,115,9
2216,2025-08-07,South,Clothing,Merino Sweater,2,790.17,1580.34,124,8
2217,2025-08-09,South,Clothing,Rain Jacket,3,499.17,1497.51,145,7
2218,2025-08-11,South,Clothing,Merino Sweater,4,761.76,3047.04,187,8
2219,2025-08-10,South,Clothing,Running Shorts,1,2994.75,2994.75,192,9
2220,2025-08-07,South,Clothing,Merino Sweater,6,427.32,2563.92,166,8
2221,2025-08-02,South,Home,Desk Lamp,6,234.36,1406.16,118,11
2222,2025-08-30,South,Home,Throw Blanket,6,219.6,1317.6,160,12
2223,2025-08-30,South,Home,Cast Iron Pan,5,408.87,2044.35,121,10
2224,2025-08-04,South,Home,Cast Iron Pan,6,443.1,2658.6,165,10
2225,2025-08-28,South,Home,Throw Blanket,5,537.84,2689.2,103,12
2226,2025-08-25,South,Home,Desk Lamp,7,324.84,2273.88,168,11
2227,2025-08-15,South,Home,Desk Lamp,8,219.66,1757.28,161,11
2228,2025-08-05,South,Home,Throw Blanket,8,250.89,2007.12,147,12
2229,2025-08-28,South,Home,Cast Iron Pan,3,612.23,1836.69,185,10
2230,2025-08-24,South,Home,Desk Lamp,2,1217.84,2435.68,168,11
2231,2025-08-23,South,Home,Throw Blanket,8,166.96,1335.68,178,12
2232,2025-08-16,South,Home,Desk Lamp,8,183.23,1465.84,155,11
2233,2025-08-21,South,Home,Cast Iron Pan,1,1394.92,1394.92,143,10
2234,2025-08-06,South,Home,Throw Blanket,3,555.3,1665.9,118,12
2235,2025-08-19,South,Home,Throw Blanket,3,761.32,2283.96,146,12
2236,2025-08-24,South,Grocery,Olive Oil,2,692.13,1384.26,146,14
2237,2025-08-18,South,Grocery,Olive Oil,5,352.98,1764.9,129,14
2238,2025-08-09,South,Grocery,Coffee Beans,6,342.83,2056.98,161,13
2239,2025-08-29,South,Grocery,Olive Oil,3,581.57,1744.71,105,14
2240,2025-08-06,South,Grocery,Protein Bars,6,194.29,1165.74,161,15
2241,2025-08-27,South,Grocery,Olive Oil,3,608.8,1826.4,163,14
2242,2025-08-05,South,Grocery,Coffee Beans,4,388.48,1553.92,128,13
2243,2025-08-13,South,Grocery,Olive Oil,6,182.51,1095.06,166,14
2244,2025-08-04,South,Grocery,Olive Oil,1,1845.94,1845.94,133,14
2245,2025-08-13,South,Grocery,Protein Bars,3,388.09,1164.27,180,15
2246,2025-08-27,South,Grocery,Olive Oil,5,253.86,1269.3,147,14
2247,2025-08-30,South,Grocery,Olive Oil,4,420.64,1682.56,111,14
2248,2025-08-17,South,Grocery,Coffee Beans,5,228.01,1140.05,193,13
2249,2025-08-03,South,Grocery,Olive Oil,8,152.15,1217.2,198,14
2250,2025-08-17,South,Grocery,Protein Bars,6,216.79,1300.74,145,15
2251,2025-08-30,East,Outdoor,Hiking Boots,3,1516.93,4550.79,214,3
2252,2025-08-03,East,Outdoor,Hiking Boots,7,393.94,2757.58,237,3
2253,2025-08-08,East,Outdoor,Trail Backpack,2,1315.55,2631.1,265,1
2254,2025-08-11,East,Outdoor,Hiking Boots,4,988.65,3954.6,285,3
2255,2025-08-12,East,Outdoor,Camping Tent,2,2170.16,4340.32,235,2
2256,2025-08-03,East,Outdoor,Camping Tent,7,643.59,4505.13,240,2
2257,2025-08-22,East,Outdoor,Hiking Boots,7,622.12,4354.84,285,3
2258,2025-08-28,East,Outdoor,Camping Tent,1,3044.95,3044.95,300,2
2259,2025-08-04,East,Outdoor,Trail Backpack,7,699.28,4894.96,290,1
2260,2025-08-10,East,Outdoor,Trail Backpack,3,813.19,2439.57,234,1
2261,2025-08-17,East,Outdoor,Hiking Boots,5,908.01,4540.05,285,3
2262,2025-08-20,East,Outdoor,Hiking Boots,6,589.42,3536.52,269,3
2263,2025-08-17,East,Outdoor,Trail Backpack,8,360.97,2887.76,233,1
2264,2025-08-26,East,Outdoor,Hiking Boots,7,500.89,3506.23,206,3
2265,2025-08-21,East,Outdoor,Hiking Boots,3,962.77,2888.31,238,3
2266,2025-08-04,East,Electronics,Action Camera,4,816.24,3264.96,247,6
2267,2025-08-18,East,Electronics,Smart Speaker,3,1572.45,4717.35,284,5
2268,2025-08-09,East,Electronics,Action Camera,6,1021.53,6129.18,224,6
2269,2025-08-16,East,Electronics,Wireless Earbuds,8,378.01,3024.08,206,4
2270,2025-08-31,East,Electronics,Action Camera,3,936.48,2809.44,216,6
2271,2025-08-28,East,Electronics,Wireless Earbuds,1,4678.59,4678.59,252,4
2272,2025-08-03,East,Electronics,Action Camera,7,561.58,3931.06,279,6
2273,2025-08-22,East,Electronics,Smart Speaker,3,1272.08,3816.24,202,5
2274,2025-08-17,East,Electronics,Wireless Earbuds,7,487.16,3410.12,243,4
2275,2025-08-02,East,Electronics,Wireless Earbuds,8,390.69,3125.52,296,4
2276,2025-08-20,East,Electronics,Action Camera,2,1993.45,3986.9,285,6
2277,2025-08-15,East,Electronics,Wireless Earbuds,6,1022.96,6137.76,260,4
2278,2025-08-09,East,Electronics,Wireless Earbuds,2,1615.9,3231.8,237,4
2279,2025-08-25,East,Electronics,Smart Speaker,3,1760.43,5281.29,251,5
2280,2025-08-02,East,Electronics,Action Camera,6,747.03,4482.18,300,6
2281,2025-08-05,East,Clothing,Merino Sweater,1,2511.87,2511.87,231,8
